source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km
all-moskvorechie-saburovo,16300000.0,38.5,1.0,3.0,17.0,"Москва, ул. Борисовские Пруды, 25к1",55.635696,37.724912,Борисово,15.0,7.3,косметический ремонт,панели железобетонные,,2.7,не угловая,"грузовой, пассажирский",25к1,Парковка,наземный паркинг,нет,https://msk.etagi.com/realty/12404887/,raw,1.21,geo_recomputed,14.65,3.94,0.15,0.23,1.01,0.63
all-moskvorechie-saburovo,18900000.0,50.5,2.0,8.0,17.0,"Москва, ул. Кантемировская, 16к1",55.638485,37.666647,Кантемировская,8.0,8.5,косметический ремонт,панельные,,,,,,,,,https://msk.etagi.com/realty/12436924/,raw,0.71,geo_recomputed,13.04,6.52,0.48,0.13,0.34,0.32
all-moskvorechie-saburovo,18000000.0,33.0,0.0,14.0,28.0,"Москва, ул. Каширский проезд, 25к2 (11 км до центра)",55.654035,37.624391,Варшавская,4.0,6.0,,монолитные,,3.0,не угловая,,25к2,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12503086/,raw,0.32,geo_recomputed,10.93,8.74,0.66,0.5,0.28,0.23
all-moskvorechie-saburovo,19600000.0,45.0,2.0,,,"Москва, ул. 1-й Котляковский переулок, 4к4",55.650267,37.635332,Каширская,11.0,18.0,черновая отделка,,,2.9,не угловая,,4к4,Детская площадка,,нет,https://msk.etagi.com/realty/12515930/,raw,0.9,geo_recomputed,11.4,8.46,0.16,0.3,0.54,0.77
all-moskvorechie-saburovo,11000000.0,20.6,0.0,25.0,37.0,"Москва, ул. Котляковская, 9 (12 км до центра)",55.645674,37.641503,Каширская,12.0,5.0,чистовая отделка,другое,,4.59,не угловая,"грузовой, пассажирский, пассажирский и грузовой",9,Детская площадка,,есть,https://msk.etagi.com/realty/12593098/,raw,1.04,geo_recomputed,11.96,7.99,0.74,0.68,0.65,0.9
all-moskvorechie-saburovo,15000000.0,43.6,2.0,2.0,5.0,"Москва, ул. Москворечье, 37к2",55.646502,37.662758,Кантемировская,15.0,10.0,косметический ремонт,кирпичные,1961.0,2.64,не угловая,"пассажирский, грузовой",37к2,Двор,,нет,https://msk.etagi.com/realty/12605488/,raw,1.23,geo_recomputed,12.12,7.38,0.07,0.09,0.43,0.2
all-nagatino-sadovniki,19900000.0,41.0,1.0,7.0,25.0,"Москва, ул. Варшавское шоссе, 47/2 (8 км до центра)",55.679326,37.627309,Нагатинская,6.0,13.0,евроремонт,монолитные,,,не угловая,,47/2,Детская площадка,,нет,https://msk.etagi.com/realty/12432407/,raw,0.51,geo_recomputed,8.14,11.27,0.39,0.11,0.36,0.15
all-nagatino-sadovniki,14499000.0,30.0,1.0,4.0,9.0,"Москва, ул. Варшавское шоссе, 65к2 (7 км до центра)",55.669762,37.626816,Нагорная,13.0,7.0,,кирпичные,1963.0,2.64,не угловая,пассажирский,65к2,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12564347/,raw,1.09,geo_recomputed,9.19,10.41,0.22,0.13,0.57,0.58
all-nagatino-sadovniki,18000000.0,32.0,1.0,2.0,33.0,"Москва, ул. 2-й Нагатинский проезд, 2/3 (9 км до центра)",55.67561,37.64047,Нагатинская,17.0,6.0,,монолитные,,,не угловая,,2/3,Двор,"подземный паркинг, наземный паркинг",нет,https://msk.etagi.com/realty/12631984/,raw,1.42,geo_recomputed,8.66,10.82,0.58,0.21,0.4,0.04
all-nagatinskii-zaton,16900000.0,29.5,1.0,2.0,23.0,"Коломенка, район Нагатинский Затон, Москва, Центральный федеральный округ, 115407, Россия",55.69297,37.683729,Технопарк,15.0,20.0,черновая отделка,монолитно-кирпичный,,4.5,не угловая,"грузовой, пассажирский, пассажирский и грузовой",,Детская площадка,,нет,https://msk.etagi.com/realty/11974205/,geo,1.25,geo_recomputed,7.85,9.14,0.48,0.6,0.8,0.66
all-nagatinskii-zaton,14200000.0,37.3,1.0,8.0,22.0,"Москва, ул. Нагатинская набережная, 54 (8 км до центра)",55.688928,37.684371,Нагатинский Затон,16.0,7.3,евроремонт,панельные,1987.0,,не угловая,"пассажирский, грузовой",54,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12042489/,raw,1.31,geo_recomputed,8.25,9.11,0.29,0.18,0.52,0.4
all-nagatinskii-zaton,4500000.0,75.9,4.0,2.0,17.0,"Москва, ул. Коломенская, 27",55.676042,37.6888,Кленовый бульвар,6.0,9.0,евроремонт,железобетонные панели,,,не угловая,,27,Детская площадка,,нет,https://msk.etagi.com/realty/12074679/,raw,0.53,geo_recomputed,9.63,8.74,0.42,0.1,0.18,0.24
all-nagatinskii-zaton,30600000.0,57.0,2.0,2.0,25.0,"Москва, ул. проспект Андропова, 9/1к2 (8 км до центра)",55.690628,37.667276,Технопарк,6.0,12.0,без отделки,монолитные,,,не угловая,,9/1к2,Парковка,подземный паркинг,нет,https://msk.etagi.com/realty/12456993/,raw,0.52,geo_recomputed,7.57,10.18,0.09,0.84,0.47,0.21
all-nagatinskii-zaton,24800000.0,35.3,1.0,4.0,18.0,"Москва, ул. Корабельная, 15 (9 км до центра)",55.682605,37.694235,Нагатинский Затон,7.0,17.7,евроремонт,монолитно-кирпичный,2021.0,3.1,не угловая,"пассажирский, грузовой",15,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12464273/,raw,0.62,geo_recomputed,9.17,8.54,0.1,0.18,0.39,0.13
all-nagornyi,18800000.0,37.3,2.0,7.0,25.0,"Москва, ул. Симферопольский бульвар, 30к3 (10 км до центра)",55.64316,37.602984,Чертановская,4.0,15.0,косметический ремонт,,2013.0,2.78,не угловая,"пассажирский, грузовой",30к3,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/10751026/,raw,0.35,geo_recomputed,12.15,7.1,0.47,0.08,0.14,0.25
all-nagornyi,32400000.0,102.7,4.0,2.0,8.0,"Москва, ул. Варшавское шоссе, 75к1 (11 км до центра)",55.658611,37.620294,Варшавская,7.0,9.2,косметический ремонт,кирпичные,1956.0,3.0,не угловая,"пассажирский, грузовой",75к1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/11748284/,raw,0.59,geo_recomputed,10.41,9.1,0.35,0.35,0.01,0.28
all-nagornyi,42000000.0,74.0,3.0,6.0,8.0,"Москва, ул. Варшавское шоссе, 87",55.652933,37.62069,Варшавская,1.0,12.5,евроремонт,монолитные,1960.0,2.7,не угловая,пассажирский,87,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/11834616/,raw,0.08,geo_recomputed,11.04,8.53,0.45,0.29,0.23,0.08
all-nagornyi,16000000.0,38.8,1.0,3.0,12.0,"Москва, ул. Болотниковская, 4к2",55.657271,37.613997,Варшавская,7.0,9.0,косметический ремонт,панельные,1979.0,2.64,не угловая,"пассажирский, грузовой",4к2,Двор,гостевой паркинг,есть,https://msk.etagi.com/realty/12190820/,raw,0.56,geo_recomputed,10.56,8.81,0.12,0.1,0.35,0.33
all-nagornyi,19800000.0,30.4,2.0,13.0,14.0,"Москва, ул. Фруктовая, 8к1 (8 км до центра)",55.659886,37.615919,Нахимовский проспект,9.0,8.4,евроремонт,панельные,1987.0,,не угловая,"пассажирский, грузовой",8к1,Двор,гостевой паркинг,нет,https://msk.etagi.com/realty/12206160/,raw,0.72,geo_recomputed,10.26,9.13,0.32,0.32,0.13,0.2
all-nagornyi,31500000.0,75.0,3.0,9.0,17.0,"Москва, ул. Симферопольский бульвар, 29к8",55.647732,37.60832,Севастопольская,9.0,10.0,евроремонт,панельные,2000.0,2.64,не угловая,"пассажирский, грузовой",29к8,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12252234/,raw,0.76,geo_recomputed,11.63,7.7,0.29,0.07,0.12,0.07
all-nagornyi,27200000.0,56.0,2.0,2.0,25.0,"Москва, ул. Электролитный проезд, 16к3 (10 км до центра)",55.670295,37.61035,Нагорная,4.0,10.0,,панельные,2015.0,2.5,не угловая,"грузовой, пассажирский и грузовой",16к3,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12612409/,raw,0.3,geo_recomputed,9.11,9.83,0.2,0.1,0.76,0.09
all-nekrasovka,12700000.0,38.4,1.0,12.0,25.0,"Москва, ул. Недорубова, 14",55.702054,37.93466,Некрасовка,6.0,9.0,евроремонт,кирпичные,2016.0,2.64,не угловая,"пассажирский, грузовой",14,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12545820/,raw,0.53,geo_recomputed,20.74,6.2,0.26,0.14,0.48,0.19
all-nekrasovka,12800000.0,53.1,2.0,12.0,14.0,"Москва, ул. 1-я Вольская, 24к1",55.682788,37.928542,Панки,19.0,9.0,требует ремонта / частичный ремонт,монолитные,2006.0,,не угловая,"пассажирский, грузовой",24к1,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12553621/,raw,1.59,geo_recomputed,21.07,5.91,0.14,0.24,0.74,0.23
all-nekrasovka,19600000.0,58.0,2.0,17.0,20.0,"Москва, ул. Лавриненко, 4",55.700664,37.943598,Некрасовка,13.0,10.0,косметический ремонт,монолитные,,2.5,не угловая,"пассажирский, грузовой",4,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12595679/,raw,1.11,geo_recomputed,21.32,6.78,0.12,0.08,0.39,0.35
all-nekrasovka,13000000.0,37.6,1.0,9.0,17.0,"Москва, ул. Покровская, 16 (34 км до центра)",55.700334,37.934642,Некрасовка,7.0,10.0,косметический ремонт,панельные,2015.0,2.7,не угловая,"пассажирский, грузовой",16,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12608297/,raw,0.59,geo_recomputed,20.79,6.24,0.4,0.12,0.36,0.25
all-nekrasovka,12600000.0,38.4,1.0,6.0,25.0,"Москва, ул. Недорубова, 20к1 (34 км до центра)",55.70319,37.93545,Некрасовка,7.0,10.0,косметический ремонт,монолитные,2015.0,2.7,не угловая,"пассажирский, грузовой",20к1,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12621474/,raw,0.57,geo_recomputed,20.76,6.22,0.17,0.24,0.61,0.28
all-nizhegorodskii,11500000.0,21.7,0.0,4.0,16.0,"Москва, ул. Автомобильный проезд, 4",55.730193,37.697576,Калитники,6.0,6.0,чистовая отделка,монолитные,,3.0,не угловая,грузовой,4,Двор,"подземный паркинг, парковка во дворе, наземный паркинг",нет,https://msk.etagi.com/realty/12535518/,raw,0.51,geo_recomputed,5.68,8.93,0.61,0.65,0.76,0.25
all-nizhegorodskii,10200000.0,17.0,0.0,19.0,21.0,"Москва, ул. Автомобильный проезд, 4к5 (6 км до центра)",55.730193,37.697576,Калитники,6.0,10.0,,монолитные,,3.0,не угловая,грузовой,4к5,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/12546106/,raw,0.51,geo_recomputed,5.68,8.93,0.61,0.65,0.76,0.25
all-nizhegorodskii,10200000.0,17.0,0.0,18.0,21.0,"Москва, ул. Автомобильный проезд, 4к5 (6 км до центра)",55.730193,37.697576,Калитники,6.0,10.0,,монолитные,,3.0,не угловая,грузовой,4к5,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/12546323/,raw,0.51,geo_recomputed,5.68,8.93,0.61,0.65,0.76,0.25
all-nizhegorodskii,10200000.0,17.0,0.0,21.0,21.0,"Москва, ул. Автомобильный проезд, 4к5 (6 км до центра)",55.730193,37.697576,Калитники,6.0,10.0,,монолитные,,3.0,не угловая,грузовой,4к5,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/12546366/,raw,0.51,geo_recomputed,5.68,8.93,0.61,0.65,0.76,0.25
all-novogireevo,18800000.0,63.1,2.0,2.0,5.0,"Москва, ул. Орехово-Зуевский проезд, 22",55.731835,37.756982,Стахановская,3.0,7.5,косметический ремонт,кирпичные,1960.0,,,,,,,,https://msk.etagi.com/realty/10647932/,raw,0.28,geo_recomputed,9.13,5.22,0.1,0.5,0.43,0.37
all-novogireevo,16000000.0,30.0,2.0,4.0,5.0,"Москва, ул. Лазо, 8с2",55.744166,37.770439,Перово,12.0,10.0,косметический ремонт,монолитно-кирпичный,,2.5,не угловая,"пассажирский, грузовой",8с2,Двор,,нет,https://msk.etagi.com/realty/12242707/,raw,1.02,geo_recomputed,9.73,4.47,0.21,0.14,0.34,0.18
