source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link
all-akademicheskaya,5500000,81.3,,1,5,"Москва, ул. Ивана Бабушкина, 24",55.682752,37.55664,Профсоюзная,15,,косметический ремонт,кирпичные,1958,2.95,не угловая,пассажирский,24,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/11711594/
all-akademicheskaya,42900000,66.5,3,11,24,"Москва, ул. Вавилова, 27",55.696418,37.570393,Академическая,15,11.0,евроремонт,монолитные,2008,3.0,не угловая,,27,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/12136860/
all-akademicheskaya,16500000,42.7,2,3,5,"Москва, ул. Черёмушкинский проезд, 3к2",55.691481,37.573483,Профсоюзная,30,6.0,косметический ремонт,блочные,,2.55,не угловая,,3к2,Парковка,наземный паркинг,нет,https://msk.etagi.com/realty/12206504/
all-akademicheskaya,31000000,74.3,3,5,17,"Москва, ул. Новочерёмушкинская, 49 (10 км до центра)",55.673153,37.570752,Профсоюзная,15,9.0,,панельные,2002,2.64,не угловая,"пассажирский, грузовой",49,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12498275/
all-alekseevskii,16850000,39.9,2,11,12,"Москва, ул. Павла Корчагина, 1 (7 км до центра)",55.812438,37.6547,Алексеевская,15,7.0,косметический ремонт,блочные,1967,,,,,,,,https://msk.etagi.com/realty/10084664/
all-alekseevskii,27500000,66.2,3,4,14,"Москва, ул. Космонавтов, 7",55.82177,37.654269,ВДНХ,15,9.2,косметический ремонт,кирпичные,1971,2.6,не угловая,"пассажирский, грузовой",7,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/11836375/
all-alekseevskii,19100000,47.0,2,9,14,"Москва, ул. Космонавтов, 8к2",55.82048,37.65002,ВДНХ,15,9.0,косметический ремонт,панельные,1970,2.64,не угловая,пассажирский,8к2,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12090035/
all-alekseevskii,105000000,111.0,3,2,21,"Москва, ул. Новоалексеевская, 16к5 (6 км до центра)",55.808624,37.6486,Алексеевская,15,18.0,евроремонт,монолитно-кирпичный,2022,3.1,не угловая,"грузовой, пассажирский",16к5,Двор,"наземный паркинг, подземный паркинг",есть,https://msk.etagi.com/realty/12609284/
all-altyfvevskii,18200000,59.3,2,5,20,"Москва, ул. Бибиревская, 4а",55.879909,37.596911,Бибирево,15,11.5,евроремонт,блочные,2019,,,,,,,,https://msk.etagi.com/realty/11996649/
all-altyfvevskii,5600000,12.0,0,2,10,"Москва, ул. Алтуфьевское шоссе, 48к1",55.875965,37.588108,Бибирево,15,12.0,,монолитные,,3.6,не угловая,грузовой,48к1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12229250/
all-altyfvevskii,17250000,63.0,3,11,12,"Москва, ул. Бибиревская, 15 (12 км до центра)",55.881965,37.595653,Бибирево,15,7.0,косметический ремонт,панельные,1978,,,,,,,,https://msk.etagi.com/realty/12235365/
all-altyfvevskii,28500000,52.0,2,30,33,"Москва, ул. Алтуфьевское шоссе, 55к4",55.872657,37.581505,Дегунино,15,16.0,,железобетонные панели,2025,2.85,не угловая,,55к4,Парковка,"подземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12316256/
all-altyfvevskii,29900000,80.0,2,6,20,"Москва, ул. Бибиревская, 4а",55.879909,37.596911,Бибирево,15,25.0,евроремонт,блочные,2019,2.7,не угловая,"пассажирский, грузовой, пассажирский и грузовой",4а,Двор,"наземный паркинг, подземный паркинг",есть,https://msk.etagi.com/realty/12455021/
all-altyfvevskii,15950000,31.4,1,,,"Москва, ул. Алтуфьевское шоссе, 55к5.523",55.873349,37.581271,Дегунино,15,9.0,косметический ремонт,,,,не угловая,,55к5.523,Детская площадка,,нет,https://msk.etagi.com/realty/12643322/
all-arbat,128000000,114.5,4,2,6,"Москва, ул. переулок Сивцев Вражек, 12",55.747784,37.596579,Кропоткинская,15,70.0,без отделки,кирпич красный,1914,,не угловая,,12,Детская площадка,,нет,https://msk.etagi.com/realty/12041712/
all-arbat,19000000,52.3,2,13,24,"Москва, ул. Новый Арбат, 26",55.753058,37.58579,Смоленская,15,9.0,ремонт по дизайн-проекту,кирпичные,1967,,,,,,,,https://msk.etagi.com/realty/3975748/
all-arbat,92500000,130.0,2,2,16,"Москва, ул. 1-й Смоленский переулок, 17",55.748711,37.578514,Киевская,15,23.0,ремонт по дизайн-проекту,монолитные,2000,2.64,не угловая,"пассажирский, грузовой",17,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/602807/
all-aeroport,57000000,97.0,4,20,20,"Москва, ул. Часовая, 32 (10 км до центра)",55.812115,37.518839,Красный Балтиец,15,33.2,без отделки,монолитно-кирпичный,,3.4,не угловая,,32,Детская площадка,,нет,https://msk.etagi.com/realty/10089812/
all-aeroport,13000000,28.9,1,1,5,"Москва, ул. Юннатов, 15к2",55.801587,37.558562,,,6.0,косметический ремонт,панельные,1959,2.64,не угловая,,15к2,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12243038/
all-aeroport,61500000,105.5,3,5,25,,55.812266,37.5213,Красный Балтиец,15,31.7,без отделки,монолитные,,,не угловая,,к6,Детская площадка,,нет,https://msk.etagi.com/realty/12264253/
all-aeroport,29000000,58.0,3,2,5,"Москва, ул. Планетная, 14 (10 км до центра)",55.801151,37.54983,Гражданская,15,5.0,,панельные,1966,,не угловая,,14,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12287192/
all-aeroport,6450000,9.5,0,3,6,"Москва, ул. 2-й Амбулаторный проезд, 8с3 (8 км до центра)",55.812626,37.531352,Сокол,15,6.8,,кирпичные,,4.0,не угловая,грузовой,8с3,Двор,"парковка во дворе, наземный паркинг",нет,https://msk.etagi.com/realty/12299714/
all-aeroport,25750000,54.6,2,3,10,"Москва, ул. Волоколамское шоссе, 6",55.808306,37.5008,Сокол,15,6.0,косметический ремонт,панельные,1959,2.64,не угловая,,6,Двор,,нет,https://msk.etagi.com/realty/12456930/
all-aeroport,49500000,109.3,3,4,5,"Москва, ул. Старый Зыковский проезд, 3",55.801369,37.543425,,,22.7,евроремонт,кирпичные,1957,2.9,не угловая,пассажирский,3,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12540066/
all-aeroport,42000000,55.0,3,6,8,"Москва, ул. Балтийская, 6к3",55.808088,37.5152,Красный Балтиец,15,8.0,требует ремонта / частичный ремонт,кирпичные,1960,2.64,не угловая,"пассажирский, грузовой",6к3,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12584256/
all-babushkinskii,37620000,104.5,4,20,20,"Москва, ул. Тайнинская, 7к1",55.879677,37.682125,Медведково,30,10.0,евроремонт,монолитные,,,не угловая,,7к1,Парковка,подземный паркинг,нет,https://msk.etagi.com/realty/12062780/
all-babushkinskii,18100000,51.1,3,3,9,"Москва, ул. Ленская, 3",55.865167,37.672334,Бабушкинская,15,6.0,косметический ремонт,панельные,,2.6,не угловая,пассажирский,3,Двор,,нет,https://msk.etagi.com/realty/12221629/
all-babushkinskii,18000000,58.2,3,3,9,"Москва, ул. Енисейская, 17к1 (11 км до центра)",55.867816,37.662538,,,6.0,косметический ремонт,панельные,1968,2.64,не угловая,пассажирский,17к1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12484100/
all-babushkinskii,19000000,67.7,2,1,5,"Москва, ул. Лётчика Бабушкина, 14",55.863308,37.675074,Бабушкинская,15,9.0,косметический ремонт,кирпичные,1954,2.64,не угловая,,14,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12554528/
all-babushkinskii,26900000,99.2,3,1,19,"Москва, ул. проезд Русанова, 25к1",55.856361,37.641279,Свиблово,15,13.3,ремонт от строителей,панели железобетонные,,,,,,,,,https://msk.etagi.com/realty/4475090/
