source_group,price,area_total,kitchen_area,price_per_m2,rooms,floor,floors_total,address,metro,metro_walk_min,walls,walls_clean,link,address_raw,metro_raw
all,15800000,24.0,3.0,658333.3333333334,0.0,27.0,31.0,"24м², 27/31 этаж, ул. Дмитровское шоссе, 75/77, Москва",Верхние Лихоборы,6.0,Монолитные,монолит,https://msk.etagi.com/realty/12088802/,"24м², 27/31 этаж, ул. Дмитровское шоссе, 75/77, Москва, квартира",Верхние Лихоборы
all,29500000,48.0,9.5,614583.3333333334,1.0,2.0,7.0,"ул. Павелецкая площадь, 1, Москва",Павелецкая,3.0,Кирпичные,кирпич,https://msk.etagi.com/realty/12089520/,"1к, 48м², 2/7 этаж, ул. Павелецкая площадь, 1, Москва, квартира",На карте Павелецкая
all,19970000,61.8,5.9,323139.1585760518,4.0,4.0,9.0,"ул. Днепропетровская, 27к1, Москва",Пражская,21.0,Панельные,панель,https://msk.etagi.com/realty/12089626/,"4к, 61.8м², 4/9 этаж, ул. Днепропетровская, 27к1, Москва, квартира",Пражская
all,15200000,42.4,9.4,358490.56603773584,1.0,3.0,16.0,"ул. Дубнинская, 32к9, Москва",Бескудниково,6.0,Железобетонные,железобетон,https://msk.etagi.com/realty/12089845/,"1к, 42.4м², 3/16 этаж, ул. Дубнинская, 32к9, Москва, квартира",На карте Бескудниково
all,18950000,38.7,17.8,489664.08268733846,1.0,49.0,53.0,"ул. Волоколамское шоссе, 97, Москва",Трикотажная,5.0,Монолитные,монолит,https://msk.etagi.com/realty/12089850/,"1к, 38.7м², 49/53 этаж, ул. Волоколамское шоссе, 97, Москва, квартира",На карте Трикотажная
all,25000000,73.0,10.0,342465.7534246575,3.0,14.0,16.0,"ул. Кулакова, 1к2, Москва",,,Панельные,панель,https://msk.etagi.com/realty/12075718/,"3к, 73м², 14/16 этаж, ул. Кулакова, 1к2, Москва, квартира",
all,16400000,38.0,8.5,431578.94736842107,1.0,5.0,17.0,"ул. Борисовские Пруды, 21к1, Москва",Борисово,20.0,Железо-бетон,железо-бетон,https://msk.etagi.com/realty/12076417/,"1к, 38м², 5/17 этаж, ул. Борисовские Пруды, 21к1, Москва, квартира",Борисово
all,15500000,41.7,7.0,371702.63788968825,2.0,3.0,5.0,"ул. Кантемировская, 15, Москва",Кантемировская,12.0,Монолитно-заливные,монолит,https://msk.etagi.com/realty/12076822/,"2к, 41.7м², 3/5 этаж, ул. Кантемировская, 15, Москва, квартира",Кантемировская
all,14300000,22.7,5.2,629955.947136564,0.0,2.0,52.0,"22.7м², 2/52 этаж, ул. проезд Серебрякова, 11к2, Москва",Свиблово,11.0,Монолитные,монолит,https://msk.etagi.com/realty/12078463/,"22.7м², 2/52 этаж, ул. проезд Серебрякова, 11к2, Москва, квартира",На карте Свиблово
all,9200000,22.8,4.0,403508.77192982455,0.0,4.0,21.0,"22.8м², 4/21 этаж, ул. Востряковское шоссе, 7с1, Москва",,13.0,Панельные,панель,https://msk.etagi.com/realty/12078751/,"22.8м², 4/21 этаж, ул. Востряковское шоссе, 7с1, Москва, квартира",От метро Озерная
all,9499000,22.0,9.0,431772.7272727273,0.0,2.0,15.0,"22м², 2/15 этаж, ул. Ленинградское шоссе, 229ак1, Москва",Новоподрезково,6.0,Монолитные,монолит,https://msk.etagi.com/realty/12078769/,"22м², 2/15 этаж, ул. Ленинградское шоссе, 229ак1, Москва, квартира",Новоподрезково
all,24750000,49.1,17.5,504073.3197556008,1.0,22.0,22.0,"ул. Коминтерна, 15, Москва",Бабушкинская,24.0,Монолитные,монолит,https://msk.etagi.com/realty/12066641/,"1к, 49.1м², 22/22 этаж, ул. Коминтерна, 15, Москва, квартира",Бабушкинская
all,20000000,58.2,6.0,343642.6116838488,3.0,5.0,14.0,"ул. Гвардейская, 13, Москва",Пешком,5.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/12066714/,"3к, 58.2м², 5/14 этаж, ул. Гвардейская, 13, Москва, квартира",Пешком
all,4750000,10.0,2.0,475000.0,0.0,1.0,14.0,"10м², 1/14 этаж, ул. Ключевая, 10к2, Москва",Алма-Атинская,9.0,Панельные,панель,https://msk.etagi.com/realty/12066898/,"10м², 1/14 этаж, ул. Ключевая, 10к2, Москва, апартаменты",Алма-Атинская
all,6700000,21.0,3.0,319047.61904761905,0.0,1.0,9.0,"21м², 1/9 этаж, ул. Лухмановская, 1, Москва",Лухмановская,9.0,Панельные,панель,https://msk.etagi.com/realty/12066990/,"21м², 1/9 этаж, ул. Лухмановская, 1, Москва, апартаменты",Лухмановская
all,18000000,44.0,11.0,409090.9090909091,1.0,21.0,22.0,"ул. 3-я Гражданская, 21, Москва",Бульвар Рокоссовского,26.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/12067285/,"1к, 44м², 21/22 этаж, ул. 3-я Гражданская, 21, Москва, квартира",На карте Бульвар Рокоссовского
all,24600000,62.4,6.0,394230.76923076925,3.0,7.0,12.0,"ул. Харьковская, 1к1, Москва",Покровское,36.0,Панели железобетонные,панель,https://msk.etagi.com/realty/12067310/,"3к, 62.4м², 7/12 этаж, ул. Харьковская, 1к1, Москва, квартира",На карте Покровское
all,17600000,40.6,10.7,433497.5369458128,1.0,3.0,18.0,"ул. проезд Черепановых, 54а, Москва",Коптево,17.0,Монолитные,монолит,https://msk.etagi.com/realty/12067474/,"1к, 40.6м², 3/18 этаж, ул. проезд Черепановых, 54а, Москва, квартира",На карте Коптево
all,12500000,35.0,13.0,357142.85714285716,1.0,2.0,2.0,"ул. Суворовская, 19с5, Москва",Преображенская площадь,12.0,Кирпичные,кирпич,https://msk.etagi.com/realty/12067573/,"1к, 35м², 2/2 этаж, ул. Суворовская, 19с5, Москва, апартаменты",На карте Преображенская площадь
all,14700000,42.0,10.0,350000.0,2.0,5.0,12.0,"ул. Союзный проспект, 20к2, Москва",Новогиреево,6.0,Блочные,блочные,https://msk.etagi.com/realty/12067646/,"2к, 42м², 5/12 этаж, ул. Союзный проспект, 20к2, Москва, квартира",Новогиреево
all,15300000,25.0,7.0,612000.0,0.0,23.0,52.0,"25м², 23/52 этаж, ул. проезд Серебрякова, 11к2, Москва",Свиблово,11.0,Монолитные,монолит,https://msk.etagi.com/realty/12067740/,"25м², 23/52 этаж, ул. проезд Серебрякова, 11к2, Москва, квартира",На карте Свиблово
all,15000000,38.5,9.0,389610.3896103896,1.0,11.0,17.0,"ул. Дмитровское шоссе, 165дк4, Москва",Физтех,5.0,Панельные,панель,https://msk.etagi.com/realty/12068602/,"1к, 38.5м², 11/17 этаж, ул. Дмитровское шоссе, 165дк4, Москва, квартира",Физтех
all,31500000,78.2,10.3,402813.2992327366,3.0,15.0,22.0,"ул. Азовская, 9к2, Москва",Нахимовский проспект,8.0,Блочные,блочные,https://msk.etagi.com/realty/12030117/,"3к, 78.2м², 15/22 этаж, ул. Азовская, 9к2, Москва, квартира",На карте Нахимовский проспект
all,24900000,59.2,10.5,420608.1081081081,2.0,5.0,22.0,"ул. Академика Королёва, 23, Москва",Останкино,6.0,Монолитные,монолит,https://msk.etagi.com/realty/12061092/,"2к, 59.2м², 5/22 этаж, ул. Академика Королёва, 23, Москва, квартира",Останкино
all,11900000,34.9,10.0,340974.21203438396,1.0,5.0,16.0,"ул. Мастеровая, 2/6, Москва",Перово,17.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/12061165/,"1к, 34.9м², 5/16 этаж, ул. Мастеровая, 2/6, Москва, квартира",Перово
all,11500000,55.0,8.0,209090.9090909091,2.0,4.0,6.0,"ул. Большая Серпуховская, 31к3, Москва",Серпуховская,9.0,Кирпичные,кирпич,https://msk.etagi.com/realty/12061327/,"2к, 55м², 4/6 этаж, ул. Большая Серпуховская, 31к3, Москва, квартира",Серпуховская
all,17200000,44.3,10.0,388261.85101580137,1.0,22.0,23.0,"ул. Зелёный проспект, 97а, Москва",,11.0,Кирпичные,кирпич,https://msk.etagi.com/realty/12061949/,"1к, 44.3м², 22/23 этаж, ул. Зелёный проспект, 97а, Москва, квартира",а На карте Новогиреево
all,21000000,50.0,30.0,420000.0,2.0,20.0,21.0,"ул. Новоостаповская, 20к7, Москва",Волгоградский проспект,3.0,Монолитный железобетонный каркас,монолит,https://msk.etagi.com/realty/12062227/,"2к, 50м², 20/21 этаж, ул. Новоостаповская, 20к7, Москва, квартира",На карте Волгоградский проспект
all,12999999,60.6,7.0,214521.43564356436,1.0,1.0,5.0,"ул. 3-я Прядильная, 20, Москва",МФЦ,3.0,Монолитные,монолит,https://msk.etagi.com/realty/12062353/,"1к, 60.6м², 1/5 этаж, ул. 3-я Прядильная, 20, Москва, апартаменты",МФЦ находится в
all,29500000,69.4,9.0,425072.04610951006,3.0,16.0,16.0,"ул. Чичерина, 8к1, Москва",Бабушкинская,12.0,Панельные,панель,https://msk.etagi.com/realty/12044880/,"3к, 69.4м², 16/16 этаж, ул. Чичерина, 8к1, Москва, квартира",На карте Бабушкинская
all,44500000,74.0,22.4,601351.3513513514,3.0,13.0,24.0,,,10.0,Монолитные,монолит,https://msk.etagi.com/realty/12045013/,Посмотреть 8 фото,от метро Ботанический сад -
all,60490000,69.0,22.0,876666.6666666666,3.0,21.0,43.0,"ул. Шелепихинская набережная, 34к6, Москва",году,1.0,Монолитные,монолит,https://msk.etagi.com/realty/12045357/,"3к, 69м², 21/43 этаж, ул. Шелепихинская набережная, 34к6, Москва, квартира",году открытие метро Звенигородская в
all,43500000,71.0,9.0,612676.0563380282,3.0,2.0,24.0,"ул. Годовикова, 11к1, Москва",Алексеевская,12.0,Панельные,панель,https://msk.etagi.com/realty/12046034/,"3к, 71м², 2/24 этаж, ул. Годовикова, 11к1, Москва, квартира",Алексеевская
all,100000000,107.7,11.5,928505.1067780872,3.0,3.0,12.0,"ул. Профсоюзная, 45к1, Москва",Новые Черёмушки,6.0,Панели железобетонные,панель,https://msk.etagi.com/realty/12046394/,"3к, 107.7м², 3/12 этаж, ул. Профсоюзная, 45к1, Москва, квартира",На карте Новые Черёмушки
all,3000000,34.9,7.2,85959.88538681949,1.0,12.0,12.0,"ул. Большая Андроньевская, 20, Москва",Римская,12.0,Блочные,блочные,https://msk.etagi.com/realty/12038339/,"1к, 34.9м², 12/12 этаж, ул. Большая Андроньевская, 20, Москва, квартира",Римская
